time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassAngle,gpsX,gpsY,truePosX,truePosY
383.05000,0.04344,-0.03669,9.80632,0.00000,-0.00013,-0.00432,-1.55136,-33.08265,44.99521,-32.28330,44.98248,0.00
383.10000,0.04440,-0.03644,9.77977,-0.00001,-0.00013,-0.00432,-1.55115,-33.49845,45.00220,-32.69911,44.98930,0.00
383.15000,0.04478,-0.03660,9.82518,-0.00002,-0.00009,-0.00432,-1.55093,-33.91426,45.00928,-33.11492,44.99620,0.00
383.20000,0.04494,-0.03634,9.84710,-0.00003,-0.00003,-0.00432,-1.55071,-34.33006,45.01645,-33.53073,45.00320,0.00
383.25000,0.04502,-0.03665,9.82229,-0.00003,0.00001,-0.00433,-1.55050,-34.74586,45.02370,-33.94654,45.01028,0.00
383.30000,0.04459,-0.03674,9.81643,-0.00002,0.00004,-0.00432,-1.55028,-35.16167,45.03105,-34.36235,45.01745,-0.00
383.35000,0.43065,0.02286,9.77143,0.00064,-0.00287,-0.00119,-1.55014,-35.57747,45.03849,-34.77905,45.02478,-0.02
383.40000,-0.04526,0.31958,9.86383,0.00462,0.00019,0.01531,-1.55049,-35.99395,45.04597,-35.19562,45.03232,-0.02
383.45000,0.05677,0.50861,9.76199,0.00928,0.00118,0.02866,-1.55168,-36.41055,45.05305,-35.61218,45.03950,-0.01
383.50000,0.04764,0.31278,9.84722,0.00493,0.00140,0.02426,-1.55308,-36.82714,45.05894,-36.02875,45.04579,-0.01
383.55000,0.04179,0.17433,9.79498,-0.00340,0.00106,0.02026,-1.55415,-37.24376,45.06373,-36.44534,45.05145,-0.00
383.60000,0.03725,0.07910,9.78670,-0.00597,0.00051,0.01539,-1.55503,-37.66038,45.06810,-36.86193,45.05664,-0.00
383.65000,0.03764,0.00173,9.78452,-0.00524,-0.00000,0.01185,-1.55569,-38.07700,45.07214,-37.27852,45.06155,-0.00
383.70000,0.03947,-0.01587,9.77119,-0.00245,-0.00032,0.00948,-1.55621,-38.49361,45.07614,-37.69511,45.06629,-0.00
383.75000,0.04211,0.04390,9.79062,0.00050,-0.00042,0.01059,-1.55669,-38.91020,45.08017,-38.11169,45.07093,-0.00
383.80000,0.04410,0.09899,9.83787,0.00252,-0.00034,0.01166,-1.55726,-39.32679,45.08418,-38.52828,45.07538,-0.00
383.85000,0.04557,0.12482,9.84744,0.00229,-0.00019,0.01235,-1.55786,-39.74337,45.08798,-38.94487,45.07959,-0.00
383.90000,0.04587,0.11675,9.79590,0.00092,-0.00003,0.01175,-1.55847,-40.15997,45.09150,-39.36147,45.08350,-0.00
383.95000,0.04575,0.10180,9.77075,-0.00049,0.00008,0.01123,-1.55904,-40.57657,45.09470,-39.77807,45.08714,-0.00
384.00000,0.04470,0.05945,9.79938,-0.00126,0.00012,0.00918,-1.55955,-40.99318,45.09766,-40.19467,45.09052,-0.00
384.05000,0.04418,0.04895,9.87808,-0.00139,0.00012,0.00862,-1.55998,-41.40979,45.10041,-40.61128,45.09373,-0.00
384.10000,0.04278,0.07488,9.75364,-0.00023,0.00008,0.00952,-1.56044,-41.82640,45.10306,-41.02789,45.09679,-0.01
384.15000,0.04202,0.13128,9.72488,0.00124,0.00004,0.01236,-1.56099,-42.24302,45.10555,-41.44450,45.09970,-0.01
384.20000,0.04187,0.15785,9.82371,0.00203,0.00000,0.01412,-1.56166,-42.65963,45.10779,-41.86111,45.10234,-0.01
384.25000,0.04298,0.14554,9.85155,0.00116,-0.00003,0.01412,-1.56238,-43.07624,45.10964,-42.27771,45.10465,-0.00
384.30000,0.04348,0.12612,9.78465,-0.00017,-0.00004,0.01362,-1.56307,-43.49286,45.11112,-42.69432,45.10664,-0.01
384.35000,0.04359,0.13304,9.86458,-0.00059,-0.00003,0.01428,-1.56376,-43.90947,45.11228,-43.11093,45.10835,-0.01
384.40000,0.04352,0.14491,9.79279,-0.00003,-0.00001,0.01536,-1.56451,-44.32608,45.11313,-43.52755,45.10977,-0.01
384.45000,0.04331,0.13796,9.83465,0.00035,0.00001,0.01555,-1.56529,-44.74270,45.11363,-43.94416,45.11086,-0.00
384.50000,0.04394,0.10099,9.79394,-0.00015,0.00001,0.01379,-1.56602,-45.15931,45.11379,-44.36077,45.11160,-0.00
384.55000,0.04424,0.07259,9.81174,-0.00097,0.00001,0.01197,-1.56666,-45.57593,45.11364,-44.77739,45.11205,-0.00
384.60000,0.04404,0.07446,9.86302,-0.00092,0.00001,0.01138,-1.56723,-45.99255,45.11331,-45.19400,45.11227,-0.00
384.65000,0.04359,0.09477,9.80544,-0.00007,0.00001,0.01196,-1.56781,-46.40916,45.11280,-45.61062,45.11228,-0.00
384.70000,0.04327,0.10892,9.74060,0.00067,0.00001,0.01246,-1.56843,-46.82578,45.11209,-46.02724,45.11205,-0.00
384.75000,0.04348,0.10597,9.74157,0.00062,0.00001,0.01224,-1.56905,-47.24240,45.11112,-46.44385,45.11155,-0.01
384.80000,0.04340,0.13459,9.77004,0.00052,0.00000,0.01374,-1.56969,-47.65901,45.10988,-46.86047,45.11082,-0.00
384.85000,0.04297,0.13161,9.84341,0.00057,0.00000,0.01373,-1.57039,-48.07563,45.10837,-47.27708,45.10977,-0.01
384.90000,0.04342,0.12147,9.79718,-0.00001,-0.00000,0.01371,-1.57107,-48.49224,45.10649,-47.69370,45.10843,-0.00
384.95000,0.04372,0.09608,9.79037,-0.00046,-0.00000,0.01240,-1.57173,-48.90885,45.10432,-48.11031,45.10679,-0.00
385.00000,0.04428,0.05221,9.76990,-0.00115,-0.00001,0.01006,-1.57228,-49.32546,45.10188,-48.52692,45.10486,-0.00
385.05000,0.04463,0.01701,9.82559,-0.00153,-0.00001,0.00756,-1.57271,-49.74207,45.09928,-48.94353,45.10273,-0.00
385.10000,0.04412,0.03188,9.83862,-0.00097,-0.00000,0.00738,-1.57307,-50.15868,45.09660,-49.36015,45.10049,-0.00
385.15000,0.04388,0.04394,9.86326,0.00018,0.00001,0.00712,-1.57344,-50.57529,45.09389,-49.77676,45.09811,-0.00
385.20000,0.04394,0.02465,9.78080,0.00025,0.00001,0.00564,-1.57376,-50.99190,45.09106,-50.19337,45.09558,-0.00
385.25000,0.04459,0.00276,9.76373,-0.00041,0.00000,0.00376,-1.57398,-51.40850,45.08815,-50.60998,45.09292,0.01
385.30000,0.04473,-0.13563,9.78598,-0.00224,-0.00001,-0.00451,-1.57397,-51.82511,45.08522,-51.02659,45.09010,0.01
385.35000,0.04429,-0.21805,9.85918,-0.00439,-0.00001,-0.01057,-1.57354,-52.24172,45.08243,-51.44320,45.08739,0.01
385.40000,0.04411,-0.21166,9.74694,-0.00318,0.00000,-0.01342,-1.57292,-52.65834,45.08016,-51.85981,45.08498,0.00
385.45000,0.04441,-0.10104,9.82881,0.00021,0.00000,-0.00964,-1.57232,-53.07495,45.07843,-52.27642,45.08299,-0.00
385.50000,0.04487,0.05133,9.83234,0.00426,0.00000,-0.00270,-1.57203,-53.49157,45.07711,-52.69304,45.08129,-0.00
385.55000,0.04403,0.07134,9.78548,0.00481,0.00001,-0.00076,-1.57198,-53.90818,45.07578,-53.10965,45.07957,0.00
385.60000,0.04410,0.02735,9.87195,0.00151,0.00000,-0.00169,-1.57193,-54.32480,45.07423,-53.52627,45.07779,0.01
385.65000,0.04411,-0.08025,9.78046,-0.00218,-0.00000,-0.00673,-1.57172,-54.74142,45.07258,-53.94289,45.07593,-0.00
385.70000,0.04418,-0.03075,9.86465,-0.00294,-0.00000,-0.00379,-1.57142,-55.15803,45.07100,-54.35950,45.07430,0.00
385.75000,-5.22076,-0.10879,14.02520,0.00793,-0.14630,-0.00342,-1.57134,-55.57465,45.06965,-54.76298,45.07304,-0.00
385.80000,3.71345,0.12971,8.80925,0.00124,-0.15391,-0.00153,-1.57136,-55.97826,45.06843,-55.17676,45.07154,-0.00
385.85000,0.78847,0.08950,7.95344,0.00135,-0.07859,0.00248,-1.57141,-56.38786,45.06699,-55.59188,45.07003,-0.01
385.90000,1.18677,0.28241,8.13246,0.00373,-0.00693,0.01483,-1.57185,-56.80093,45.06544,-56.00794,45.06859,-0.02
385.95000,0.91178,0.47913,8.84374,0.00782,0.03941,0.02828,-1.57299,-57.21612,45.06346,-56.42502,45.06686,-0.01
386.00000,0.42066,0.46815,9.73748,0.00701,0.05433,0.03301,-1.57459,-57.63346,45.06044,-56.84251,45.06438,-0.01
386.05000,0.04646,0.33527,10.26303,0.00121,0.04447,0.03048,-1.57620,-58.05183,45.05618,-57.25993,45.06102,-0.00
386.10000,1.02369,-0.00468,14.92344,0.01029,0.13112,0.02004,-1.57749,-58.47018,45.05096,-57.67656,45.05697,-0.00
386.15000,0.27764,0.17304,9.84551,-0.01002,0.11608,0.01539,-1.57837,-58.88822,45.04543,-58.09553,45.05224,-0.01
386.20000,-0.52085,0.04087,8.69956,-0.00766,0.08294,0.01457,-1.57909,-59.30931,45.03947,-58.51364,45.04741,-0.01
386.25000,-0.61261,0.10342,7.97851,-0.00139,0.03476,0.01746,-1.57989,-59.72922,45.03357,-58.93108,45.04242,-0.01
386.30000,-0.60126,0.15014,8.11382,0.00302,-0.00848,0.01924,-1.58082,-60.14771,45.02749,-59.34774,45.03712,-0.01
386.35000,-0.38515,0.19010,8.69451,0.00364,-0.03589,0.02038,-1.58182,-60.56463,45.02108,-59.76382,45.03145,-0.01
386.40000,-0.10184,0.28026,9.56954,0.00307,-0.04418,0.02454,-1.58294,-60.98035,45.01425,-60.17966,45.02537,-0.01
386.45000,0.13632,0.35279,10.11788,0.00291,-0.03661,0.02913,-1.58430,-61.39547,45.00686,-60.59555,45.01875,-0.02
386.50000,0.27155,0.47941,10.40044,0.00338,-0.02026,0.03833,-1.58600,-61.81062,44.99865,-61.01166,45.01157,-0.02
386.55000,0.29377,0.55176,10.32635,0.00438,-0.00272,0.04560,-1.58814,-62.22617,44.98943,-61.42802,45.00353,-0.02
386.60000,0.23099,0.61392,10.20819,0.00375,0.01026,0.05299,-1.59064,-62.64226,44.97887,-61.84458,44.99450,-0.02
386.65000,0.13094,0.56710,9.94321,0.00206,0.01609,0.05444,-1.59336,-63.05882,44.96687,-62.26124,44.98423,-0.02
386.70000,-0.03599,0.63811,9.55673,-0.00400,0.02415,0.05580,-1.59616,-63.47563,44.95336,-62.67768,44.97272,-0.02
386.75000,0.64192,0.10964,5.32168,0.00100,0.18096,0.04757,-1.59870,-63.89237,44.93843,-63.09350,44.96016,-0.03
386.80000,1.03709,0.92825,10.60982,0.00258,0.12694,0.06630,-1.60179,-64.30990,44.92268,-63.51223,44.94651,-0.02
386.85000,-1.15074,0.66663,11.40097,0.00087,0.06711,0.06692,-1.60515,-64.73047,44.90525,-63.93008,44.93140,-0.03
386.90000,-1.03782,0.65069,11.45891,-0.00152,0.00439,0.06908,-1.60855,-65.14997,44.88605,-64.34659,44.91490,-0.03
386.95000,-0.69156,0.64483,10.79191,-0.00165,-0.03615,0.07044,-1.61205,-65.56699,44.86538,-64.76226,44.89696,-0.03
387.00000,-0.29958,0.70036,9.97400,-0.00038,-0.04786,0.07572,-1.61570,-65.98224,44.84317,-65.17751,44.87763,-0.04
387.05000,-0.00789,0.79308,9.34399,0.00929,-0.04063,0.08436,-1.61973,-66.39660,44.81939,-65.59271,44.85683,-0.04
387.10000,-1.25245,0.81147,5.07514,-0.01894,-0.13557,0.10958,-1.62468,-66.81083,44.79371,-66.00695,44.83587,-0.04
387.15000,-0.03491,1.36227,9.25131,0.01259,-0.12600,0.10400,-1.62986,-67.22352,44.76678,-66.42019,44.81141,-0.04
387.20000,0.70042,1.24477,11.02650,0.00038,-0.08186,0.11108,-1.63527,-67.63412,44.73664,-66.83401,44.78426,-0.04
387.25000,0.81987,1.14899,11.71999,-0.00395,-0.02724,0.11524,-1.64095,-68.04563,44.70314,-67.24854,44.75462,-0.04
387.30000,0.70195,1.07386,11.55795,-0.00340,0.01822,0.11811,-1.64680,-68.45864,44.66665,-67.66364,44.72252,-0.05
387.35000,0.42445,1.06683,10.79732,-0.00072,0.04401,0.12151,-1.65281,-68.87308,44.62739,-68.07903,44.68798,-0.05
387.40000,0.11315,1.09497,9.95340,0.00175,0.04863,0.12462,-1.65898,-69.28841,44.58547,-68.49438,44.65093,-0.05
387.45000,-0.12715,1.12961,9.40868,0.00260,0.03733,0.12754,-1.66531,-69.70392,44.54088,-68.90937,44.61131,-0.06
387.50000,-0.26158,1.29022,9.09795,0.00363,0.01854,0.13666,-1.67192,-70.11896,44.49357,-69.32381,44.56916,-0.05
387.55000,-0.27121,1.35213,9.17869,0.00459,0.00015,0.14154,-1.67893,-70.53311,44.44338,-69.73757,44.52413,-0.06
387.60000,-0.18778,1.35154,9.33959,0.00293,-0.01251,0.14598,-1.68613,-70.94615,44.38995,-70.15071,44.47615,-0.05
387.65000,-0.06935,1.32472,9.67420,0.00131,-0.01733,0.14680,-1.69347,-71.35821,44.33335,-70.56334,44.42509,-0.06
387.70000,0.03196,1.37633,9.92699,0.00069,-0.01517,0.15220,-1.70094,-71.76950,44.27349,-70.97557,44.37102,-0.06
387.75000,0.08118,1.48795,9.94570,0.00306,-0.00875,0.16003,-1.70877,-72.18027,44.21045,-71.38741,44.31385,-0.06
387.80000,0.10059,1.48151,10.01189,0.00398,-0.00155,0.16342,-1.71689,-72.59061,44.14388,-71.79884,44.25331,-0.07
387.85000,0.08039,1.56053,9.95814,0.00324,0.00405,0.16967,-1.72523,-73.00053,44.07365,-72.20983,44.18942,-0.07
387.90000,0.02877,1.64529,9.81873,0.00379,0.00691,0.17674,-1.73392,-73.41000,43.99978,-72.62026,44.12202,-0.07
387.95000,-0.01809,1.72711,9.77170,0.00413,0.00695,0.18472,-1.74299,-73.81884,43.92199,-73.03002,44.05100,-0.07
388.00000,-0.04833,1.75311,9.80720,0.00384,0.00501,0.19020,-1.75240,-74.22686,43.84013,-73.43900,43.97615,-0.07
388.05000,-0.05193,1.73705,9.69489,0.00219,0.00225,0.19280,-1.76200,-74.63393,43.75407,-73.84716,43.89734,-0.07
388.10000,-0.04400,1.73060,9.73718,0.00080,-0.00013,0.19535,-1.77171,-75.03997,43.66384,-74.25446,43.81458,-0.07
388.15000,-0.02715,1.69329,9.74597,0.00026,-0.00152,0.19557,-1.78150,-75.44496,43.56951,-74.66088,43.72780,-0.07
388.20000,-0.00444,1.66639,9.79009,-0.00020,-0.00181,0.19535,-1.79127,-75.84890,43.47110,-75.06642,43.63704,-0.07
388.25000,0.00273,1.68993,9.81526,0.00061,-0.00114,0.19763,-1.80109,-76.25183,43.36874,-75.47107,43.54237,-0.08
388.30000,-0.00452,1.79999,9.81045,0.00275,0.00004,0.20322,-1.81112,-76.65374,43.26242,-75.87474,43.44376,-0.08
388.35000,-0.01253,1.86430,9.87793,0.00439,0.00111,0.20832,-1.82144,-77.05454,43.15196,-76.27736,43.34106,-0.08
388.40000,-0.02447,1.95863,9.82033,0.00480,0.00181,0.21582,-1.83206,-77.45410,43.03715,-76.67883,43.23420,-0.08
388.45000,-0.03678,2.02178,9.79797,0.00467,0.00201,0.22141,-1.84303,-77.85232,42.91785,-77.07905,43.12298,-0.09
388.50000,-0.03794,2.03457,9.77420,0.00329,0.00177,0.22621,-1.85424,-78.24904,42.79385,-77.47793,43.00731,-0.08
388.55000,-0.03394,2.01004,9.78920,0.00166,0.00129,0.22754,-1.86561,-78.64420,42.66511,-77.87540,42.88705,-0.09
388.60000,-0.02645,1.99751,9.80188,0.00019,0.00083,0.22891,-1.87703,-79.03773,42.53165,-78.27145,42.76226,-0.09
388.65000,-0.02683,1.98764,9.71921,0.00031,0.00061,0.23036,-1.88852,-79.42966,42.39361,-78.66603,42.63293,-0.09
388.70000,-0.02687,1.98245,9.77065,0.00118,0.00062,0.23272,-1.90010,-79.81991,42.25100,-79.05907,42.49910,-0.09
388.75000,-0.02234,1.99006,9.78944,0.00173,0.00072,0.23292,-1.91176,-80.20845,42.10381,-79.45050,42.36069,-0.09
388.80000,-0.02087,2.03437,9.79619,0.00166,0.00090,0.23511,-1.92345,-80.59520,41.95205,-79.84030,42.21775,-0.09
388.85000,-0.02191,2.01041,9.79374,0.00174,0.00106,0.23503,-1.93522,-80.98013,41.79574,-80.22836,42.07021,-0.09
388.90000,-0.02543,2.05581,9.80915,0.00165,0.00121,0.23851,-1.94705,-81.36315,41.63484,-80.61466,41.91816,-0.09
388.95000,-0.04364,2.13716,9.77301,0.00314,0.00143,0.24370,-1.95913,-81.74423,41.46939,-80.99908,41.76155,-0.09
389.00000,-0.04968,2.21934,9.78784,0.00398,0.00150,0.24873,-1.97146,-82.12317,41.29919,-81.38150,41.60029,-0.09
389.05000,-0.04482,2.19290,9.83994,0.00333,0.00137,0.25097,-1.98398,-82.49984,41.12413,-81.76182,41.43426,-0.09
389.10000,-0.03488,2.18359,9.76291,0.00150,0.00114,0.25150,-1.99655,-82.87414,40.94418,-82.13997,41.26342,-0.09
389.15000,-0.03131,2.15713,9.79252,0.00029,0.00100,0.25178,-2.00913,-83.24606,40.75942,-82.51593,41.08781,-0.09
389.20000,-0.02759,2.15038,9.79049,0.00002,0.00096,0.25135,-2.02171,-83.61559,40.56994,-82.88964,40.90747,-0.09
389.25000,-9.33149,2.20252,14.65262,-0.21203,-0.14655,0.15603,-2.03028,-83.98269,40.37579,-83.24507,40.72692,-0.09
389.30000,-7.49949,-2.19666,15.27945,0.15634,-0.35762,0.17072,-2.04017,-84.33493,40.18415,-83.58474,40.55649,-0.10
389.35000,1.82313,2.10112,6.22454,0.06786,-0.27045,0.18697,-2.05023,-84.66776,40.00272,-83.92433,40.38145,-0.11
389.40000,1.51190,0.91519,5.87559,0.08099,-0.14214,0.17866,-2.05941,-84.99658,39.82097,-84.26273,40.20310,-0.11
389.45000,0.99761,1.43841,5.42395,0.02750,0.02727,0.14886,-2.06740,-85.32699,39.63565,-84.59785,40.02171,-0.11
389.50000,1.55229,1.21515,7.52056,0.08729,0.11536,0.16481,-2.07497,-85.65752,39.44684,-84.93155,39.83733,-0.11
389.55000,0.87468,1.35065,6.15791,0.01461,0.27722,0.14692,-2.08317,-85.98850,39.25401,-85.26401,39.65110,-0.11
389.60000,4.40596,3.87935,6.55853,-0.09665,0.37623,0.23745,-2.09127,-86.32034,39.05794,-85.59737,39.46046,-0.11
389.65000,12.48343,7.51600,19.03538,-0.26649,0.30592,0.30861,-2.10712,-86.65280,38.85568,-85.95405,39.24751,-0.11
389.70000,-0.72231,-2.23183,19.76313,0.04246,0.34531,0.30097,-2.12209,-86.99814,38.62123,-86.31404,39.02899,-0.10
389.75000,-3.58780,0.50428,8.82025,0.21003,0.18484,0.29093,-2.13720,-87.35239,38.38472,-86.66998,38.80886,-0.10
389.80000,-2.91199,1.12025,7.24627,0.25352,0.04269,0.30105,-2.15214,-87.70304,38.14762,-87.02102,38.58830,-0.10
389.85000,-1.30050,2.01221,5.36254,0.15505,-0.08849,0.33376,-2.16776,-88.04707,37.91288,-87.36930,38.36713,-0.10
389.90000,-1.50355,2.78547,5.74926,0.14438,-0.16009,0.34419,-2.18441,-88.38607,37.67815,-87.71256,38.14271,-0.10
389.95000,-1.28298,6.21593,4.77992,0.03210,-0.24607,0.29974,-2.20102,-88.71816,37.44038,-88.04805,37.90958,-0.09
390.00000,-0.33443,6.79668,7.03466,-0.24106,-0.27717,0.28360,-2.21493,-89.04161,37.19598,-88.37392,37.66353,-0.10
390.05000,1.09036,4.13708,12.10603,-0.33555,-0.18648,0.26998,-2.22801,-89.35356,36.93853,-88.69482,37.40931,-0.10
390.10000,2.32044,0.85964,13.78220,-0.23428,-0.07857,0.26742,-2.24120,-89.65853,36.67033,-89.01536,37.14967,-0.10
390.15000,1.69390,-0.40637,13.80350,-0.05096,0.02447,0.26998,-2.25462,-89.96328,36.39539,-89.33687,36.88662,-0.10
390.20000,0.67333,0.62278,12.33688,0.06475,0.09101,0.26557,-2.26800,-90.27238,36.11784,-89.65645,36.62063,-0.09
390.25000,0.33055,1.81446,10.62661,0.08500,0.10648,0.26151,-2.28121,-90.58254,35.83875,-89.97337,36.35060,-0.09
390.30000,-0.23933,2.57780,9.13619,0.05215,0.08577,0.25951,-2.29426,-90.89125,35.55646,-90.28656,36.07627,-0.09
390.35000,-0.55334,2.68072,8.39299,0.01113,0.04633,0.25546,-2.30715,-91.19609,35.27003,-90.59534,35.79772,-0.09
390.40000,-0.61229,2.51315,8.32709,-0.01371,0.00595,0.25569,-2.31990,-91.49565,34.97948,-90.89973,35.51532,-0.09
390.45000,-0.47459,2.22031,8.85177,-0.01814,-0.02313,0.25360,-2.33264,-91.78985,34.68532,-91.19990,35.22928,-0.09
390.50000,-0.23341,2.03260,9.43863,-0.01153,-0.03580,0.25377,-2.34531,-92.07908,34.38792,-91.49628,34.93972,-0.09
390.55000,-0.00336,1.97054,9.89103,-0.00201,-0.03332,0.25113,-2.35793,-92.36417,34.08746,-91.78905,34.64654,-0.09
390.60000,0.15904,1.97218,10.19369,0.00328,-0.02117,0.24868,-2.37040,-92.64557,33.78374,-92.07835,34.34964,-0.09
390.65000,0.21360,1.98536,10.31383,0.00450,-0.00596,0.24526,-2.38275,-92.92366,33.47659,-92.36416,34.04900,-0.09
390.70000,0.18718,1.98132,10.17612,0.00242,0.00663,0.24069,-2.39488,-93.19847,33.16583,-92.64643,33.74467,-0.09
390.75000,0.10636,1.98099,9.98280,0.00019,0.01364,0.23834,-2.40684,-93.46998,32.85149,-92.92517,33.43682,-0.08
390.80000,0.01472,1.95115,9.80329,-0.00069,0.01460,0.23509,-2.41867,-93.73807,32.53375,-93.20026,33.12561,-0.08
390.85000,-0.05049,1.92094,9.68306,-0.00113,0.01104,0.23256,-2.43034,-94.00255,32.21280,-93.47168,32.81119,-0.09
390.90000,-0.09070,1.92908,9.64947,-0.00027,0.00557,0.23201,-2.44195,-94.26336,31.88890,-93.73943,32.49371,-0.08
390.95000,-0.08692,1.90809,9.63785,0.00056,0.00036,0.22951,-2.45349,-94.52041,31.56217,-94.00342,32.17320,-0.08
391.00000,-0.05972,1.91416,9.73294,0.00063,-0.00301,0.22892,-2.46493,-94.77362,31.23268,-94.26371,31.84973,-0.08
391.05000,-0.03100,1.91751,9.82412,0.00114,-0.00403,0.22807,-2.47636,-95.02306,30.90048,-94.52027,31.52333,-0.08
391.10000,-0.00298,1.94237,9.78524,0.00130,-0.00315,0.22823,-2.48776,-95.26868,30.56554,-94.77312,31.19403,-0.08
391.15000,0.01506,1.90192,9.90633,0.00116,-0.00127,0.22664,-2.49914,-95.51051,30.22783,-95.02219,30.86183,-0.08
391.20000,0.03575,1.78770,9.97445,-0.00066,0.00054,0.22025,-2.51030,-95.74852,29.88735,-95.26747,30.52672,-0.08
391.25000,0.03670,1.74298,9.87484,-0.00243,0.00187,0.21554,-2.52116,-95.98285,29.54423,-95.50912,30.18886,-0.08
391.30000,0.01962,1.71297,9.74731,-0.00190,0.00254,0.21154,-2.53182,-96.21374,29.19864,-95.74718,29.84838,-0.07
391.35000,0.00790,1.68622,9.76146,-0.00082,0.00249,0.20851,-2.54230,-96.44117,28.85067,-95.98168,29.50540,-0.08
391.40000,-0.00447,1.70321,9.81947,0.00046,0.00197,0.20708,-2.55268,-96.66515,28.50042,-96.21266,29.16000,-0.08
391.45000,-0.01861,1.76819,9.81444,0.00203,0.00136,0.20929,-2.56308,-96.88565,28.14795,-96.44010,28.81229,-0.07
391.50000,-0.01625,1.77761,9.70181,0.00246,0.00072,0.20747,-2.57352,-97.10253,27.79327,-96.66384,28.46220,-0.07
391.55000,0.00436,1.67571,9.79777,0.00014,0.00016,0.20303,-2.58377,-97.31564,27.43635,-96.88390,28.10976,0.01
391.60000,0.16887,0.22858,9.78290,-0.01489,-0.00167,0.12899,-2.59248,-97.52516,27.07730,-97.10012,27.75460,0.00
391.65000,0.21600,-0.48855,9.82721,-0.03742,-0.00211,0.07168,-2.59683,-97.73243,26.71680,-97.31404,27.39740,0.00
391.70000,0.09928,-0.44287,9.80406,-0.02895,-0.00054,0.04439,-2.59955,-97.94124,26.35663,-97.52725,27.03958,-0.00
391.75000,0.07761,-0.39200,9.79121,-0.01046,0.00084,0.03070,-2.60130,-98.15103,25.99681,-97.74023,26.68154,-0.01
391.80000,0.05840,-0.17467,9.77103,0.00475,0.00154,0.02485,-2.60263,-98.36181,25.63747,-97.95304,26.32338,-0.02
391.85000,0.04188,0.20208,9.82970,0.01216,0.00154,0.03125,-2.60400,-98.57318,25.27841,-98.16569,25.96510,-0.02
391.90000,0.03155,0.41402,9.84812,0.01272,0.00106,0.03517,-2.60571,-98.78449,24.91932,-98.37775,25.60650,-0.02
391.95000,0.02791,0.55542,9.74058,0.00752,0.00042,0.04262,-2.60766,-98.99499,24.55977,-98.58912,25.24751,-0.03
392.00000,0.02411,0.69115,9.85757,0.00426,-0.00006,0.05234,-2.61007,-99.20446,24.19964,-98.79964,24.88806,-0.03
392.05000,0.02621,0.69334,9.80555,0.00219,-0.00034,0.05863,-2.61289,-99.41253,23.83875,-99.00909,24.52802,-0.03
392.10000,0.02952,0.70798,9.79535,0.00087,-0.00038,0.06526,-2.61601,-99.61908,23.47702,-99.21742,24.16735,-0.03
392.15000,0.03228,0.68605,9.79515,0.00075,-0.00027,0.06856,-2.61939,-99.82415,23.11447,-99.42451,23.80599,-0.04
392.20000,0.02469,0.89660,9.72001,0.00290,0.00002,0.08367,-2.62319,-100.02769,22.75107,-99.63047,23.44401,-0.04
392.25000,0.01051,1.07706,9.85992,0.00761,0.00036,0.09688,-2.62779,-100.22960,22.38679,-99.83487,23.08122,-0.05
392.30000,0.00351,1.24761,9.82223,0.00866,0.00057,0.11255,-2.63307,-100.42923,22.02129,-100.03747,22.71750,-0.04
392.35000,0.00667,1.20110,9.86038,0.00635,0.00051,0.11599,-2.63888,-100.62633,21.65449,-100.23778,22.35259,-0.04
392.40000,0.02512,1.07804,9.76485,-0.00022,0.00023,0.11526,-2.64466,-100.82063,21.28625,-100.43582,21.98646,-0.04
392.45000,0.02685,1.00500,9.82469,-0.00341,0.00006,0.11472,-2.65041,-101.01255,20.91679,-100.63170,21.61915,-0.05
392.50000,0.02068,1.04870,9.82235,-0.00197,0.00011,0.11940,-2.65625,-101.20223,20.54617,-100.82552,21.25077,-0.06
392.55000,0.00221,1.26862,9.81792,0.00350,0.00039,0.13213,-2.66256,-101.38969,20.17443,-101.01726,20.88135,-0.05
392.60000,0.00124,1.27362,9.79916,0.00665,0.00050,0.13592,-2.66933,-101.57460,19.80145,-101.20643,20.51069,-0.05
392.65000,0.01349,1.28510,9.84727,0.00394,0.00041,0.13937,-2.67622,-101.75656,19.42708,-101.39303,20.13875,-0.06
392.70000,0.00725,1.33904,9.73927,0.00225,0.00039,0.14386,-2.68332,-101.93576,19.05141,-101.57698,19.76552,-0.06
392.75000,-0.00810,1.51137,9.85825,0.00320,0.00055,0.15578,-2.69082,-102.11202,18.67437,-101.75828,19.39107,-0.07
392.80000,-0.02251,1.62303,9.86276,0.00577,0.00073,0.16587,-2.69893,-102.28512,18.29591,-101.93658,19.01528,-0.07
392.85000,-0.01605,1.63503,9.75588,0.00516,0.00070,0.17240,-2.70743,-102.45461,17.91591,-102.11165,18.63806,-0.07
392.90000,-0.01799,1.69832,9.79385,0.00375,0.00066,0.18034,-2.71627,-102.62041,17.53435,-102.28340,18.25938,-0.07
392.95000,-0.02298,1.76078,9.77048,0.00329,0.00066,0.18698,-2.72549,-102.78244,17.15122,-102.45165,17.87921,-0.07
393.00000,-0.01315,1.70070,9.80541,0.00193,0.00057,0.18914,-2.73493,-102.94049,16.76651,-102.61622,17.49749,-0.07
